x6,x13,x14,x8_automatic,x8_manual,x15_No,x15_Yes,Age of car,x1,x11,x9,y
4,6,24,0,1,1,0,16,29098,0.7245501138661985,0.0,1350.0
3,6,24,0,1,1,0,10,29099,0.7245501138661985,200.0,8600.0
5,1,1,0,1,1,0,9,29100,0.7245501138661985,163.0,15500.0
7,1,3,0,1,1,0,7,29101,-1.2150776029600046,150.0,11900.0
0,6,25,0,1,1,0,16,29102,0.7245501138661985,75.0,1599.0
3,6,10,0,1,1,0,7,29103,-1.2150776029600046,160.0,16350.0
0,1,20,1,0,1,0,6,29104,-0.7301706737534539,224.0,22450.0
6,1,36,0,1,1,0,8,29105,-0.48771720915017847,90.0,8500.0
5,6,20,0,1,1,0,7,29106,-1.6999845321665554,18.0,22500.0
0,1,10,0,1,0,1,12,29107,-0.7301706737534539,116.0,4500.0
4,6,35,1,0,1,0,15,29108,-0.7301706737534539,140.0,5000.0
6,6,1,0,1,1,0,17,29109,0.7245501138661985,102.0,3200.0
6,6,1,0,1,1,0,18,29110,0.7245501138661985,101.0,2800.0
2,6,35,0,1,1,0,6,29111,-2.4273449259763815,68.0,6600.0
6,6,2,1,0,1,0,15,29112,0.7245501138661985,231.0,8800.0
2,1,32,1,0,1,0,18,29113,0.7245501138661985,41.0,1500.0
6,1,20,0,1,0,1,11,29114,0.11841645235801,136.0,14000.0
6,1,36,0,1,1,0,7,29115,0.11841645235801,105.0,9000.0
6,4,20,1,0,1,0,14,29116,0.7245501138661985,116.0,10000.0
0,1,2,0,1,1,0,10,29117,0.7245501138661985,177.0,10500.0
3,1,10,0,1,1,0,3,29118,-2.1848914613731063,155.0,29750.0
2,6,1,0,1,1,0,2,29119,-2.791025122881295,95.0,20760.0
2,6,32,1,0,1,0,12,29120,-1.2150776029600046,50.0,2600.0
2,6,35,0,1,1,0,9,29121,-1.45753106756328,68.0,5000.0
4,1,27,0,1,1,0,12,29122,0.7245501138661985,131.0,4000.0
0,1,27,0,1,1,0,15,29123,0.7245501138661985,120.0,1349.0
0,6,36,0,1,1,0,7,29124,-0.7301706737534539,122.0,11200.0
6,6,36,0,1,1,0,17,29125,0.7245501138661985,102.0,1999.0
2,6,36,1,0,1,0,18,29126,0.11841645235801,60.0,2150.0
0,1,1,0,1,1,0,14,29127,0.7245501138661985,140.0,6700.0
0,1,27,0,1,1,0,12,29128,0.7245501138661985,131.0,3750.0
4,6,32,1,0,1,0,12,29129,0.11841645235801,61.0,4790.0
0,1,1,0,1,1,0,11,29130,0.7245501138661985,179.0,8700.0
3,1,9,0,1,1,0,8,29131,0.11841645235801,120.0,7900.0
5,6,24,0,1,1,0,18,29132,0.7245501138661985,116.0,1599.0
6,1,2,0,1,1,0,13,29133,0.7245501138661985,163.0,6850.0
2,1,36,0,1,1,0,9,29134,0.7245501138661985,75.0,5799.0
6,6,2,0,1,1,0,18,29135,0.7245501138661985,105.0,2450.0
0,1,36,0,1,1,0,15,29136,0.7245501138661985,0.0,2550.0
6,1,11,0,1,1,0,10,29137,0.7245501138661985,140.0,6500.0
2,6,10,0,1,1,0,15,29138,-1.6999845321665554,60.0,1652.0
0,6,3,1,0,1,0,12,29139,0.11841645235801,125.0,1799.0
2,1,9,0,1,1,0,11,29140,-0.7301706737534539,69.0,2099.0
6,1,1,1,0,1,0,16,29141,0.7245501138661985,224.0,6500.0
6,1,2,0,1,1,0,10,29142,0.7245501138661985,143.0,7500.0
6,6,21,0,1,1,0,9,29143,0.7245501138661985,95.0,6600.0
2,6,27,0,1,1,0,9,29144,0.11841645235801,75.0,3490.0
3,1,35,0,1,1,0,12,29145,0.7245501138661985,177.0,5350.0
2,6,27,0,1,1,0,18,29146,0.7245501138661985,75.0,1099.0
2,6,24,0,1,1,0,15,29147,0.7245501138661985,58.0,2500.0
2,6,10,0,1,1,0,16,29148,-2.4273449259763815,60.0,1100.0
3,6,24,0,1,0,1,13,29149,0.11841645235801,86.0,1500.0
6,1,6,0,1,1,0,7,29150,-0.48771720915017847,88.0,5690.0
2,1,36,0,1,1,0,12,29151,0.7245501138661985,105.0,6500.0
2,6,30,0,1,1,0,13,29152,0.7245501138661985,102.0,3300.0
0,1,20,1,0,1,0,13,29153,0.7245501138661985,150.0,4650.0
2,1,36,0,1,1,0,14,29154,0.7245501138661985,0.0,2600.0
5,6,36,1,0,1,0,9,29155,0.11841645235801,200.0,13000.0
3,1,36,1,0,1,0,10,29156,0.7245501138661985,170.0,9950.0
6,6,20,0,1,1,0,9,29157,-1.45753106756328,95.0,7950.0
0,1,36,0,1,1,0,18,29158,0.7245501138661985,90.0,4350.0
4,6,2,0,1,0,1,18,29159,0.7245501138661985,193.0,2500.0
0,1,1,1,0,1,0,17,29160,0.7245501138661985,179.0,3800.0
2,6,36,0,1,1,0,15,29161,0.7245501138661985,75.0,1550.0
7,1,20,1,0,1,0,10,29162,0.11841645235801,190.0,18500.0
6,1,2,1,0,1,0,14,29163,0.7245501138661985,218.0,12500.0
2,6,3,0,1,1,0,7,29164,-0.9726241383567292,82.0,4300.0
0,0,36,0,1,0,1,8,29165,0.11841645235801,109.0,8699.0
0,6,1,0,1,1,0,12,29166,0.11841645235801,150.0,7100.0
6,6,12,0,1,1,0,10,29167,0.11841645235801,78.0,2699.0
4,6,19,0,1,1,0,15,29168,-0.9726241383567292,110.0,5200.0
0,1,36,0,1,1,0,9,29169,0.7245501138661985,110.0,9999.0
0,1,31,0,1,1,0,14,29170,0.7245501138661985,131.0,4250.0
0,4,20,1,0,1,0,15,29171,0.7245501138661985,224.0,8300.0
2,6,32,1,0,1,0,13,29172,-1.45753106756328,61.0,3500.0
6,6,36,0,1,1,0,17,29173,0.11841645235801,102.0,2899.0
1,6,1,0,1,1,0,9,29174,0.11841645235801,160.0,15890.0
6,1,36,0,1,1,0,8,29175,-0.9726241383567292,0.0,3999.0
6,1,1,1,0,1,0,8,29176,0.7245501138661985,239.0,30000.0
0,6,8,0,1,1,0,11,29177,0.11841645235801,103.0,3200.0
2,6,21,0,1,1,0,15,29178,0.7245501138661985,116.0,4900.0
6,1,1,0,1,1,0,12,29179,0.7245501138661985,140.0,7499.0
6,1,20,1,0,0,1,14,29180,0.7245501138661985,140.0,6399.0
6,1,2,0,1,1,0,8,29181,-2.4273449259763815,177.0,15390.0
2,6,27,0,1,1,0,16,29182,0.7245501138661985,58.0,1100.0
3,6,27,1,0,1,0,8,29183,-1.45753106756328,140.0,10900.0
2,6,21,0,1,1,0,15,29184,0.7245501138661985,90.0,3650.0
0,6,24,0,1,1,0,15,29185,0.7245501138661985,155.0,2200.0
5,6,1,1,0,1,0,9,29186,-1.2150776029600046,116.0,23900.0
3,6,24,0,1,0,1,13,29187,0.11841645235801,101.0,1990.0
2,6,24,0,1,1,0,16,29188,-0.7301706737534539,75.0,2799.0
0,6,10,0,1,1,0,6,29189,-0.9726241383567292,101.0,12500.0
0,1,1,0,1,1,0,11,29190,0.7245501138661985,140.0,6900.0
6,6,1,0,1,1,0,18,29191,0.7245501138661985,102.0,3333.0
4,1,2,0,1,1,0,9,29192,0.7245501138661985,177.0,18900.0
2,6,5,1,0,1,0,15,29193,-0.48771720915017847,109.0,3555.0
4,1,36,0,1,1,0,11,29194,0.7245501138661985,105.0,8500.0
2,6,9,0,1,1,0,16,29195,0.11841645235801,0.0,1750.0
0,6,1,1,0,0,1,10,29196,0.7245501138661985,116.0,19000.0
7,6,36,1,0,1,0,9,29197,-0.9726241383567292,200.0,18500.0
0,6,10,0,1,1,0,9,29198,-1.2150776029600046,101.0,6450.0
2,6,25,0,1,1,0,12,29199,0.7245501138661985,0.0,2900.0
2,6,9,0,1,1,0,16,29200,-0.9726241383567292,54.0,1250.0
0,1,36,0,1,1,0,14,29201,0.7245501138661985,131.0,3400.0
6,6,24,0,1,1,0,10,29202,-1.2150776029600046,220.0,9900.0
5,1,1,1,0,1,0,9,29203,0.7245501138661985,239.0,17999.0
4,6,32,1,0,1,0,5,29204,-2.669798390579657,71.0,12800.0
6,6,2,0,1,1,0,16,29205,0.7245501138661985,170.0,2100.0
3,1,20,1,0,1,0,6,29206,-1.2150776029600046,109.0,20999.0
0,1,20,1,0,1,0,16,29207,0.7245501138661985,170.0,2999.0
7,1,23,0,1,1,0,12,29208,0.7245501138661985,136.0,4999.0
3,6,5,1,0,1,0,9,29209,-1.2150776029600046,150.0,8400.0
6,6,2,0,1,1,0,13,29210,-0.48771720915017847,218.0,10500.0
6,1,20,0,1,1,0,10,29211,0.7245501138661985,170.0,11850.0
2,6,32,1,0,1,0,16,29212,-1.45753106756328,54.0,2300.0
0,0,36,0,1,1,0,12,29213,-0.48771720915017847,108.0,5350.0
0,6,36,0,1,1,0,15,29214,0.7245501138661985,0.0,2799.0
6,6,30,0,1,1,0,16,29215,0.11841645235801,105.0,2250.0
6,1,1,0,1,1,0,14,29216,0.7245501138661985,131.0,4400.0
4,6,2,0,1,1,0,17,29217,0.7245501138661985,192.0,4350.0
6,1,15,0,1,1,0,12,29218,0.7245501138661985,113.0,1750.0
3,6,24,0,1,1,0,8,29219,-1.9424379967698309,120.0,10288.0
0,6,4,0,1,1,0,17,29220,0.7245501138661985,141.0,1950.0
6,6,20,0,1,1,0,17,29221,0.7245501138661985,82.0,1700.0
2,6,34,0,1,1,0,12,29222,-1.45753106756328,94.0,5300.0
0,1,24,0,1,1,0,14,29223,0.7245501138661985,74.0,2250.0
2,6,32,1,0,1,0,17,29224,-0.9726241383567292,61.0,2100.0
6,6,15,0,1,1,0,8,29225,-0.9726241383567292,126.0,7250.0
6,6,36,0,1,1,0,15,29226,0.7245501138661985,75.0,1750.0
6,6,20,1,0,1,0,17,29227,0.7245501138661985,129.0,3299.0
0,1,25,0,1,1,0,13,29228,0.7245501138661985,136.0,4950.0
6,1,37,0,1,1,0,6,29229,-1.6999845321665554,114.0,14220.0
2,6,36,0,1,1,0,18,29230,0.7245501138661985,125.0,2150.0
0,6,2,0,1,1,0,13,29231,0.7245501138661985,218.0,7500.0
2,6,27,0,1,1,0,17,29232,0.7245501138661985,75.0,1199.0
2,6,20,0,1,1,0,13,29233,0.11841645235801,95.0,4200.0
2,1,36,0,1,1,0,17,29234,-2.791025122881295,50.0,2500.0
6,1,36,0,1,1,0,14,29235,0.7245501138661985,105.0,5050.0
2,6,36,0,1,1,0,7,29236,-1.45753106756328,86.0,6980.0
2,6,25,0,1,1,0,15,29237,-0.48771720915017847,75.0,2650.0
6,1,2,0,1,1,0,13,29238,0.7245501138661985,0.0,4200.0
6,6,24,1,0,1,0,18,29239,0.11841645235801,75.0,1700.0
6,1,1,0,1,1,0,15,29240,0.7245501138661985,163.0,2650.0
3,6,36,0,1,1,0,12,29241,0.7245501138661985,140.0,5555.0
2,6,24,0,1,1,0,9,29242,-0.48771720915017847,80.0,4899.0
0,1,2,0,1,1,0,17,29243,0.7245501138661985,136.0,1500.0
0,6,24,0,1,1,0,13,29244,0.7245501138661985,105.0,2600.0
2,6,9,0,1,1,0,13,29245,0.7245501138661985,55.0,1950.0
6,1,1,1,0,1,0,10,29246,0.7245501138661985,190.0,9000.0
2,6,5,0,1,1,0,12,29247,-0.48771720915017847,60.0,3100.0
0,6,25,0,1,0,1,15,29248,0.7245501138661985,75.0,1199.0
0,6,25,0,1,1,0,15,29249,0.7245501138661985,109.0,3999.0
3,1,5,1,0,1,0,7,29250,-0.7301706737534539,111.0,7750.0
3,1,24,0,1,0,1,13,29251,0.7245501138661985,150.0,5200.0
6,6,36,0,1,1,0,8,29252,-1.2150776029600046,122.0,12300.0
2,6,30,0,1,1,0,17,29253,0.7245501138661985,50.0,1350.0
2,6,24,0,1,1,0,18,29254,-0.7301706737534539,54.0,1100.0
2,6,9,0,1,1,0,16,29255,0.11841645235801,0.0,1550.0
0,1,31,0,1,1,0,11,29256,0.7245501138661985,170.0,10490.0
4,6,25,0,1,0,1,15,29257,0.11841645235801,108.0,1800.0
6,1,20,1,0,1,0,12,29258,0.7245501138661985,224.0,9690.0
2,1,24,0,1,1,0,16,29259,-0.48771720915017847,75.0,1850.0
2,6,27,0,1,1,0,15,29260,0.7245501138661985,75.0,1250.0
0,6,36,0,1,1,0,8,29261,-1.9424379967698309,105.0,9790.0
0,1,1,0,1,1,0,13,29262,0.7245501138661985,116.0,14000.0
6,1,36,0,1,1,0,2,29263,-2.791025122881295,0.0,3300.0
2,6,27,0,1,1,0,2,29264,-0.7301706737534539,75.0,1800.0
6,6,36,0,1,1,0,8,29265,-0.9726241383567292,102.0,9666.0
6,6,2,0,1,1,0,17,29266,0.7245501138661985,170.0,3000.0
6,6,36,0,1,1,0,13,29267,0.7245501138661985,0.0,3550.0
0,6,36,0,1,1,0,18,29268,0.7245501138661985,101.0,2500.0
0,6,10,0,1,1,0,18,29269,0.7245501138661985,131.0,1250.0
2,6,36,0,1,1,0,10,29270,0.11841645235801,80.0,5500.0
6,6,36,0,1,1,0,6,29271,-0.9726241383567292,105.0,10900.0
3,1,36,0,1,1,0,17,29272,0.7245501138661985,116.0,2850.0
0,1,1,1,0,1,0,8,29273,0.7245501138661985,143.0,13000.0
0,4,37,0,1,1,0,15,29274,0.7245501138661985,209.0,6250.0
3,6,4,1,0,1,0,17,29275,0.7245501138661985,218.0,3800.0
0,6,36,1,0,1,0,7,29276,-1.2150776029600046,120.0,11900.0
5,1,20,0,1,1,0,12,29277,0.7245501138661985,122.0,7100.0
2,1,1,0,1,1,0,13,29278,0.7245501138661985,140.0,3400.0
0,1,36,1,0,1,0,15,29279,0.7245501138661985,131.0,3999.0
0,6,31,0,1,1,0,10,29280,0.11841645235801,105.0,6900.0
7,1,20,1,0,1,0,9,29281,0.7245501138661985,224.0,20800.0
2,6,9,0,1,0,1,12,29282,0.7245501138661985,80.0,1600.0
6,6,11,0,1,1,0,7,29283,-1.45753106756328,156.0,15000.0
6,6,36,0,1,1,0,13,29284,0.7245501138661985,245.0,12999.0
2,6,32,1,0,1,0,17,29285,0.7245501138661985,54.0,1650.0
6,6,36,0,1,1,0,18,29286,0.7245501138661985,75.0,1150.0
6,6,20,1,0,1,0,14,29287,0.7245501138661985,125.0,3490.0
6,1,36,0,1,1,0,7,29288,-0.7301706737534539,105.0,12900.0
3,1,27,0,1,1,0,12,29289,0.7245501138661985,114.0,3050.0
2,6,10,0,1,1,0,12,29290,-0.7301706737534539,70.0,1350.0
0,1,24,1,0,1,0,15,29291,0.7245501138661985,177.0,2500.0
2,6,27,0,1,1,0,14,29292,-0.7301706737534539,0.0,2100.0
6,6,10,0,1,1,0,17,29293,0.7245501138661985,125.0,1690.0
6,6,2,0,1,1,0,12,29294,-0.9726241383567292,150.0,9399.0
6,6,36,0,1,1,0,7,29295,-0.7301706737534539,116.0,18200.0
2,6,10,0,1,1,0,13,29296,0.11841645235801,150.0,3500.0
6,6,1,0,1,1,0,17,29297,-2.1848914613731063,165.0,1900.0
3,1,23,0,1,1,0,8,29298,0.7245501138661985,86.0,6900.0
2,6,36,0,1,1,0,18,29299,-0.48771720915017847,120.0,4750.0
2,1,12,0,1,1,0,10,29300,0.11841645235801,75.0,3950.0
0,6,2,1,0,1,0,16,29301,0.7245501138661985,192.0,2999.0
0,1,20,1,0,1,0,18,29302,0.7245501138661985,170.0,3780.0
0,6,27,0,1,1,0,8,29303,-0.7301706737534539,101.0,6950.0
3,1,24,0,1,1,0,13,29304,0.7245501138661985,101.0,3500.0
6,1,10,0,1,1,0,12,29305,0.7245501138661985,136.0,5500.0
0,6,10,1,0,1,0,17,29306,0.11841645235801,145.0,3700.0
6,6,2,0,1,1,0,7,29307,-1.6999845321665554,170.0,18200.0
5,6,36,0,1,1,0,9,29308,-0.9726241383567292,160.0,10250.0
3,1,36,0,1,1,0,11,29309,0.7245501138661985,140.0,9600.0
7,1,2,1,0,1,0,4,29310,-1.6999845321665554,184.0,37250.0
7,6,15,0,1,1,0,9,29311,0.11841645235801,141.0,6000.0
6,1,24,0,1,1,0,15,29312,0.7245501138661985,125.0,3400.0
6,1,1,1,0,1,0,14,29313,0.7245501138661985,224.0,7550.0
2,6,36,0,1,1,0,11,29314,0.11841645235801,54.0,4299.0
2,6,9,0,1,1,0,8,29315,-0.9726241383567292,54.0,2899.0
0,4,33,1,0,1,0,13,29316,0.7245501138661985,165.0,9750.0
5,6,36,0,1,1,0,7,29317,-1.45753106756328,160.0,14490.0
7,6,6,0,1,1,0,8,29318,0.11841645235801,105.0,7200.0
6,1,20,1,0,1,0,15,29319,-2.4273449259763815,170.0,4500.0
3,1,36,0,1,1,0,9,29320,0.7245501138661985,110.0,8500.0
6,1,2,0,1,1,0,11,29321,0.7245501138661985,163.0,7650.0
3,6,36,0,1,1,0,10,29322,0.11841645235801,102.0,7350.0
6,1,36,0,1,0,1,10,29323,0.7245501138661985,110.0,7500.0
0,1,2,1,0,1,0,7,29324,0.7245501138661985,116.0,26900.0
2,6,24,0,1,1,0,13,29325,-1.45753106756328,60.0,5500.0
2,6,25,0,1,1,0,11,29326,-0.9726241383567292,174.0,7200.0
0,6,27,0,1,1,0,11,29327,0.11841645235801,111.0,3500.0
6,1,24,1,0,1,0,9,29328,-0.48771720915017847,131.0,12000.0
6,6,36,0,1,1,0,4,29329,-2.4273449259763815,86.0,14500.0
6,6,13,1,0,1,0,16,29330,0.11841645235801,0.0,1500.0
2,6,30,0,1,1,0,7,29331,-1.2150776029600046,86.0,7000.0
3,6,36,0,1,1,0,3,29332,-2.791025122881295,110.0,20900.0
6,1,1,0,1,1,0,15,29333,0.7245501138661985,160.0,3200.0
5,6,21,0,1,1,0,12,29334,-0.7301706737534539,211.0,11500.0
2,6,24,0,1,1,0,15,29335,0.11841645235801,75.0,1850.0
6,1,20,1,0,1,0,6,29336,0.11841645235801,109.0,9990.0
0,1,36,0,1,0,1,8,29337,0.11841645235801,105.0,7999.0
3,1,36,0,1,1,0,18,29338,0.7245501138661985,102.0,4500.0
2,6,32,1,0,1,0,15,29339,-0.48771720915017847,61.0,2100.0
5,1,2,1,0,1,0,8,29340,-0.48771720915017847,204.0,25000.0
5,6,25,0,1,1,0,17,29341,0.11841645235801,60.0,1750.0
0,1,36,0,1,1,0,14,29342,0.7245501138661985,140.0,2400.0
0,1,1,0,1,1,0,11,29343,0.7245501138661985,170.0,7899.0
6,1,24,1,0,1,0,9,29344,0.11841645235801,160.0,13000.0
4,6,25,0,1,1,0,15,29345,0.11841645235801,109.0,3300.0
2,6,10,0,1,1,0,16,29346,0.7245501138661985,80.0,1500.0
6,6,20,1,0,1,0,18,29347,0.7245501138661985,224.0,4750.0
0,6,20,1,0,1,0,6,29348,-1.9424379967698309,184.0,27299.0
2,1,36,0,1,1,0,12,29349,0.11841645235801,69.0,2322.0
3,1,36,1,0,0,1,11,29350,0.7245501138661985,140.0,6800.0
3,1,10,0,1,1,0,12,29351,0.7245501138661985,109.0,4200.0
4,6,1,0,1,1,0,14,29352,0.7245501138661985,163.0,11999.0
0,1,25,0,1,1,0,9,29353,-0.48771720915017847,109.0,7200.0
7,6,10,1,0,1,0,17,29354,0.7245501138661985,116.0,14900.0
2,6,24,0,1,1,0,3,29355,-2.791025122881295,70.0,12500.0
0,1,25,0,1,1,0,13,29356,0.7245501138661985,136.0,3650.0
6,1,2,1,0,1,0,5,29357,-1.9424379967698309,184.0,29800.0
3,1,36,0,1,0,1,18,29358,0.7245501138661985,102.0,2500.0
0,6,19,0,1,1,0,9,29359,-1.45753106756328,170.0,12150.0
0,1,10,0,1,1,0,8,29360,0.7245501138661985,109.0,4599.0
0,1,36,1,0,1,0,10,29361,0.7245501138661985,140.0,6550.0
6,6,20,0,1,1,0,17,29362,0.11841645235801,129.0,3950.0
4,6,21,0,1,1,0,9,29363,-0.7301706737534539,120.0,11950.0
2,6,27,0,1,1,0,5,29364,-2.1848914613731063,75.0,6990.0
0,6,20,1,0,1,0,13,29365,0.7245501138661985,163.0,7400.0
3,1,36,1,0,1,0,14,29366,0.7245501138661985,140.0,3699.0
3,1,36,0,1,0,1,7,29367,0.11841645235801,140.0,22222.0
6,6,23,0,1,1,0,15,29368,0.11841645235801,98.0,3200.0
0,6,1,1,0,1,0,8,29369,0.7245501138661985,116.0,20500.0
2,6,25,0,1,0,1,10,29370,-0.48771720915017847,68.0,2300.0
0,6,10,0,1,1,0,12,29371,0.11841645235801,85.0,3200.0
4,6,19,0,1,0,1,18,29372,0.11841645235801,116.0,2550.0
2,1,36,0,1,1,0,15,29373,0.7245501138661985,101.0,2650.0
6,6,20,0,1,1,0,16,29374,-0.48771720915017847,129.0,4100.0
6,1,36,0,1,1,0,2,29375,0.7245501138661985,0.0,1350.0
6,1,2,0,1,1,0,11,29376,0.7245501138661985,143.0,6790.0
2,6,32,1,0,1,0,8,29377,-0.7301706737534539,71.0,4490.0
2,1,31,0,1,1,0,8,29378,-0.9726241383567292,75.0,7390.0
6,1,36,0,1,1,0,14,29379,0.7245501138661985,105.0,2350.0
0,1,1,1,0,1,0,7,29380,0.7245501138661985,190.0,21900.0
0,6,36,0,1,1,0,15,29381,0.7245501138661985,102.0,2100.0
5,6,1,1,0,1,0,10,29382,0.7245501138661985,200.0,13480.0
2,1,32,1,0,1,0,12,29383,-0.48771720915017847,41.0,3799.0
4,6,1,0,1,1,0,14,29384,-0.48771720915017847,163.0,8990.0
7,1,31,0,1,1,0,5,29385,-1.6999845321665554,110.0,13900.0
2,6,32,1,0,1,0,16,29386,0.11841645235801,0.0,2490.0
6,6,36,0,1,1,0,7,29387,0.11841645235801,116.0,19499.0
2,1,36,0,1,1,0,7,29388,0.7245501138661985,75.0,7200.0
0,1,24,0,1,1,0,10,29389,0.7245501138661985,125.0,4800.0
2,6,27,0,1,1,0,17,29390,-0.7301706737534539,75.0,2490.0
0,6,2,1,0,1,0,18,29391,0.7245501138661985,231.0,4600.0
0,1,1,1,0,1,0,14,29392,0.7245501138661985,179.0,4999.0
2,6,3,0,1,1,0,11,29393,-0.7301706737534539,52.0,2700.0
7,1,20,1,0,1,0,15,29394,0.7245501138661985,250.0,4500.0
6,1,2,1,0,1,0,8,29395,-0.9726241383567292,0.0,20900.0
7,1,24,0,1,1,0,4,29396,-2.1848914613731063,131.0,18800.0
0,1,36,1,0,1,0,8,29397,0.7245501138661985,140.0,8300.0
0,6,6,0,1,1,0,10,29398,0.7245501138661985,75.0,2900.0
2,6,36,0,1,1,0,14,29399,0.7245501138661985,86.0,4290.0
6,6,27,0,1,1,0,14,29400,0.7245501138661985,0.0,1200.0
4,1,2,1,0,1,0,10,29401,-1.45753106756328,177.0,22999.0
6,1,20,0,1,1,0,18,29402,0.7245501138661985,143.0,7300.0
0,1,10,1,0,1,0,7,29403,0.7245501138661985,140.0,10150.0
0,1,2,1,0,1,0,7,29404,0.7245501138661985,143.0,10999.0
5,6,1,0,1,1,0,9,29405,0.11841645235801,211.0,18800.0
3,1,36,1,0,1,0,11,29406,0.7245501138661985,140.0,11500.0
2,6,23,1,0,1,0,7,29407,0.7245501138661985,0.0,6900.0
0,1,1,1,0,1,0,13,29408,0.7245501138661985,179.0,11000.0
0,6,20,1,0,1,0,12,29409,0.7245501138661985,143.0,8099.0
2,1,10,0,1,1,0,10,29410,0.7245501138661985,0.0,7250.0
2,6,10,0,1,1,0,15,29411,-1.9424379967698309,60.0,2750.0
0,1,4,0,1,1,0,13,29412,-1.9424379967698309,121.0,7480.0
0,1,1,1,0,1,0,14,29413,0.7245501138661985,163.0,4000.0
3,1,25,0,1,1,0,13,29414,0.7245501138661985,138.0,4300.0
6,1,2,0,1,1,0,15,29415,0.7245501138661985,0.0,2300.0
2,6,24,0,1,1,0,17,29416,0.7245501138661985,0.0,1450.0
6,6,35,1,0,1,0,5,29417,-2.4273449259763815,0.0,11800.0
2,6,24,0,1,1,0,10,29418,-1.2150776029600046,80.0,3260.0
0,1,1,1,0,1,0,12,29419,0.7245501138661985,224.0,7900.0
6,6,20,0,1,1,0,15,29420,0.7245501138661985,82.0,1490.0
7,1,36,0,1,1,0,8,29421,-0.48771720915017847,140.0,14000.0
3,6,24,0,1,1,0,12,29422,-0.7301706737534539,105.0,4490.0
6,6,36,0,1,1,0,17,29423,0.7245501138661985,193.0,4450.0
0,6,24,0,1,1,0,12,29424,0.7245501138661985,155.0,4750.0
6,6,24,0,1,1,0,15,29425,0.11841645235801,60.0,1250.0
6,6,24,1,0,1,0,16,29426,0.7245501138661985,147.0,1890.0
2,1,10,0,1,1,0,2,29427,0.7245501138661985,140.0,2200.0
0,1,20,1,0,1,0,12,29428,0.7245501138661985,150.0,9300.0
4,6,37,0,1,1,0,16,29429,0.7245501138661985,0.0,2000.0
7,6,12,0,1,1,0,8,29430,-1.2150776029600046,136.0,12990.0
6,6,9,0,1,1,0,10,29431,0.7245501138661985,150.0,5000.0
3,1,24,0,1,1,0,6,29432,-0.48771720915017847,114.0,8000.0
6,1,10,1,0,1,0,13,29433,0.7245501138661985,131.0,1750.0
5,6,20,1,0,1,0,17,29434,0.7245501138661985,163.0,2500.0
3,1,24,0,1,1,0,8,29435,0.7245501138661985,145.0,7200.0
0,1,24,0,1,1,0,13,29436,0.7245501138661985,0.0,2600.0
2,6,10,0,1,1,0,5,29437,-2.4273449259763815,65.0,9740.0
5,1,36,0,1,1,0,9,29438,0.7245501138661985,170.0,12000.0
6,6,2,0,1,1,0,13,29439,0.7245501138661985,150.0,7900.0
6,6,2,0,1,0,1,17,29440,0.7245501138661985,105.0,2850.0
5,6,20,1,0,1,0,5,29441,-1.2150776029600046,184.0,28850.0
5,6,2,1,0,1,0,18,29442,0.7245501138661985,170.0,2900.0
7,1,18,0,1,1,0,9,29443,-0.9726241383567292,122.0,31500.0
3,1,22,0,1,1,0,18,29444,0.7245501138661985,99.0,4500.0
0,6,36,0,1,1,0,9,29445,-1.45753106756328,102.0,8990.0
0,0,37,0,1,1,0,16,29446,0.7245501138661985,140.0,1400.0
6,1,1,0,1,1,0,18,29447,0.7245501138661985,179.0,2600.0
2,6,27,0,1,1,0,15,29448,0.11841645235801,75.0,1499.0
3,6,10,0,1,1,0,16,29449,0.7245501138661985,116.0,3200.0
3,1,27,0,1,1,0,15,29450,0.7245501138661985,101.0,5900.0
2,6,30,0,1,1,0,16,29451,0.7245501138661985,50.0,1629.0
2,6,9,0,1,1,0,18,29452,0.11841645235801,60.0,1250.0
0,1,20,1,0,1,0,15,29453,0.7245501138661985,150.0,4100.0
6,1,20,1,0,1,0,13,29454,0.7245501138661985,0.0,2400.0
5,6,20,1,0,1,0,8,29455,-1.45753106756328,204.0,20450.0
6,1,1,0,1,1,0,16,29456,0.7245501138661985,101.0,3700.0
0,1,36,1,0,1,0,13,29457,0.7245501138661985,131.0,5150.0
7,1,36,1,0,1,0,8,29458,0.11841645235801,239.0,24950.0
0,6,31,0,1,1,0,9,29459,-0.9726241383567292,69.0,6499.0
2,6,31,1,0,1,0,2,29460,-2.791025122881295,60.0,7777.0
2,6,10,0,1,1,0,13,29461,-1.2150776029600046,60.0,1500.0
5,6,26,1,0,1,0,15,29462,0.7245501138661985,116.0,28000.0
4,6,27,0,1,1,0,17,29463,0.7245501138661985,107.0,1750.0
3,1,36,0,1,1,0,17,29464,0.7245501138661985,105.0,3750.0
2,6,24,0,1,1,0,17,29465,0.7245501138661985,60.0,1250.0
7,1,1,0,1,1,0,5,29466,-1.6999845321665554,140.0,26000.0
6,1,1,1,0,1,0,17,29467,0.7245501138661985,179.0,3499.0
2,6,6,0,1,1,0,10,29468,-0.48771720915017847,0.0,2700.0
6,6,24,0,1,1,0,7,29469,0.7245501138661985,140.0,8100.0
5,6,32,1,0,1,0,8,29470,-1.2150776029600046,71.0,5000.0
4,6,2,0,1,1,0,9,29471,0.11841645235801,170.0,16500.0
4,6,25,0,1,1,0,17,29472,0.7245501138661985,136.0,1600.0
